animal_id,datetime_intake,found_location,intake_type,intake_condition,animal_type_intake,breed_intake,color_intake,datetime_outcome,date_of_birth,binary_outcome,neuter_status_intake,sex,neuter_status_outcome,age_upon_intake_days,age_upon_outcome_days,time_in_shelter,month_intake,month_outcome,time_in_shelter_days,found_city,animal_breed,animal_color
A814341,2020-02-28 11:33:00,East Pleasant Valley And 7Th Street in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair/Pug,Tan,2020-03-17 12:58:00,2018-02-28 00:00:00,False,Not neutered,Male,Neutered,730,730.0,18 days 01:25:00.000000000,2,3,18.0,Austin (TX),Chihuahua ,Tan
A814339,2020-02-28 11:30:00,1300 Fieldspar Lane in Manor (TX),Stray,Normal,Cat,Domestic Shorthair,Brown Tabby/White,2020-03-04 17:38:00,2019-02-28 00:00:00,False,Not neutered,Male,Neutered,365,365.0,5 days 06:08:00.000000000,2,3,5.0,Manor (TX),Domestic Mixed Dog,Brown
A814338,2020-02-28 11:30:00,Outside Jurisdiction,Stray,Normal,Cat,Domestic Shorthair,Orange Tabby/White,2020-03-03 17:15:00,2019-02-28 00:00:00,False,Neutered,Male,Neutered,365,365.0,4 days 05:45:00.000000000,2,3,4.0,Outside Jurisdiction,Domestic Mixed Dog,Orange 
A814337,2020-02-28 10:27:00,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Chihuahua Shorthair,Brown/White,2020-03-03 16:48:00,2019-02-28 00:00:00,False,Not neutered,Female,Neutered,365,365.0,4 days 06:21:00.000000000,2,3,4.0,Austin (TX),Chihuahua ,Brown
A814334,2020-02-27 20:17:00,1712 E 11 Th St in Austin (TX),Wildlife,Normal,Other,Bat,Brown/Brown,2020-02-28 13:04:00,2018-02-27 00:00:00,True,Not neutered,,Not neutered,730,,0 days 16:47:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A814333,2020-02-27 18:50:00,7201 Levander Loop in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Black/White,2020-02-28 11:53:00,2020-02-23 00:00:00,False,Not neutered,,Not neutered,4,5.0,0 days 17:03:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Black
A814332,2020-02-27 18:50:00,7201 Levander Loop in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Black/White,2020-02-28 11:53:00,2020-02-23 00:00:00,False,Not neutered,,Not neutered,4,5.0,0 days 17:03:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Black
A814331,2020-02-27 18:50:00,7201 Levander Loop in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Black/White,2020-02-28 11:52:00,2020-02-23 00:00:00,False,Not neutered,,Not neutered,4,5.0,0 days 17:02:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Black
A814330,2020-02-27 18:50:00,7201 Levander Loop in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Black/White,2020-02-28 11:52:00,2020-02-23 00:00:00,False,Not neutered,,Not neutered,4,5.0,0 days 17:02:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Black
A814327,2020-02-27 18:17:00,7201 Levander Loop in Austin (TX),Abandoned,Normal,Cat,Domestic Medium Hair,Tortie,2020-02-28 18:47:00,2018-07-27 00:00:00,False,Neutered,Female,Neutered,365,365.0,1 days 00:30:00.000000000,2,2,1.0,Austin (TX),Domestic Mixed Dog,Tricolor
A814323,2020-02-27 18:02:00,Cloudview Drive And Lunar Drive in Austin (TX),Stray,Normal,Dog,Dachshund Mix,Tan/White,2020-03-02 16:14:00,2018-02-27 00:00:00,False,Not neutered,Female,Neutered,730,730.0,3 days 22:12:00.000000000,2,3,3.0,Austin (TX),Dachshund,Tan
A814322,2020-02-27 17:28:00,Stuart Circle And Jain Lane in Austin (TX),Stray,Normal,Dog,Labrador Retriever,Black,2020-02-28 11:50:00,2017-02-27 00:00:00,False,Not neutered,Male,Not neutered,1095,1095.0,0 days 18:22:00.000000000,2,2,0.0,Austin (TX),Labrador Retriever,Black
A814321,2020-02-27 16:47:00,2001 Bastrop Highway in Travis (TX),Stray,Normal,Dog,Labrador Retriever/Pit Bull,Black,2020-03-06 18:52:00,2019-12-14 00:00:00,False,Not neutered,Female,Neutered,61,61.0,8 days 02:05:00.000000000,2,3,8.0,Travis (TX),Labrador Retriever,Black
A814319,2020-03-15 16:35:00,Pflugerville (TX),Owner Surrender,Normal,Dog,Labrador Retriever/Pit Bull,Black,2020-03-15 15:19:00,2019-12-14 00:00:00,False,Neutered,Female,Neutered,91,91.0,-1 days +22:44:00.000000000,3,3,,Pflugerville (TX),Labrador Retriever,Black
A814318,2020-02-27 16:47:00,2001 Bastrop Highway in Travis (TX),Stray,Normal,Dog,Labrador Retriever/Pit Bull,White,2020-03-02 17:14:00,2019-12-05 00:00:00,False,Not neutered,Female,Neutered,61,61.0,4 days 00:27:00.000000000,2,3,4.0,Travis (TX),Labrador Retriever,White
A814317,2020-02-27 16:47:00,2001 Bastrop Highway in Travis (TX),Stray,Normal,Dog,Labrador Retriever/Pit Bull,White/Black,2020-03-02 18:02:00,2019-12-05 00:00:00,False,Not neutered,Female,Neutered,61,61.0,4 days 01:15:00.000000000,2,3,4.0,Travis (TX),Labrador Retriever,White
A814316,2020-02-27 16:47:00,2001 Bastrop Highway in Travis (TX),Stray,Normal,Dog,Labrador Retriever/Pit Bull,Fawn/White,2020-03-02 16:41:00,2019-12-05 00:00:00,False,Not neutered,Male,Neutered,61,61.0,3 days 23:54:00.000000000,2,3,3.0,Travis (TX),Labrador Retriever,Fawn
A814315,2020-02-27 16:47:00,2001 Bastrop Highway in Travis (TX),Stray,Normal,Dog,Labrador Retriever/Pit Bull,Chocolate/White,2020-03-02 16:41:00,2019-12-05 00:00:00,False,Not neutered,Female,Neutered,61,61.0,3 days 23:54:00.000000000,2,3,3.0,Travis (TX),Labrador Retriever,Brown
A814310,2020-02-27 15:17:00,Austin (TX),Owner Surrender,Normal,Dog,Great Pyrenees,White,2020-03-04 11:56:00,2017-02-27 00:00:00,False,Neutered,Male,Neutered,1095,1095.0,5 days 20:39:00.000000000,2,3,5.0,Austin (TX),Great Pyrenees,White
A814307,2020-02-27 15:19:00,2200 Hancock Dr in Austin (TX),Wildlife,Normal,Other,Bat,Brown/Brown,2020-02-27 15:57:00,2018-02-27 00:00:00,True,Not neutered,,Not neutered,730,,0 days 00:38:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A814306,2020-02-27 14:52:00,16058 Meurer Lane in Travis (TX),Stray,Normal,Dog,Labrador Retriever,Cream,2020-03-04 16:40:00,2019-03-27 00:00:00,False,Not neutered,Female,Neutered,335,335.0,6 days 01:48:00.000000000,2,3,6.0,Travis (TX),Labrador Retriever,Gold
A814305,2020-02-27 14:52:00,16058 Meurer Lane in Travis (TX),Stray,Normal,Dog,Australian Cattle Dog,Black/White,2020-03-04 16:54:00,2018-02-27 00:00:00,False,Not neutered,Female,Neutered,730,730.0,6 days 02:02:00.000000000,2,3,6.0,Travis (TX),other,Black
A814303,2020-02-27 14:36:00,5511 Blue Bluff Road in Austin (TX),Stray,Normal,Dog,Chihuahua Longhair/Yorkshire Terrier,Chocolate/White,2020-03-03 17:15:00,2019-02-27 00:00:00,False,Not neutered,Female,Neutered,365,365.0,5 days 02:39:00.000000000,2,3,5.0,Austin (TX),Chihuahua ,Brown
A814300,2020-02-27 13:41:00,1111 West 10Th Street in Austin (TX),Stray,Injured,Cat,Domestic Shorthair,Black,2020-03-07 12:47:00,2020-01-27 00:00:00,True,Not neutered,Female,Not neutered,28,30.0,8 days 23:06:00.000000000,2,3,8.0,Austin (TX),Domestic Mixed Dog,Black
A814299,2020-02-27 13:04:00,2201 Speedway in Austin (TX),Stray,Normal,Dog,Ibizan Hound,Tan/Black,2020-03-02 11:20:00,2019-08-27 00:00:00,False,Neutered,Male,Neutered,182,182.0,3 days 22:16:00.000000000,2,3,3.0,Austin (TX),other,Tan
A814298,2020-02-27 13:09:00,1712 E 11Th Street in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-27 15:07:00,2018-02-27 00:00:00,True,Not neutered,,Not neutered,730,,0 days 01:58:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A814297,2020-02-27 13:01:00,Boggy Ford Lane in Travis (TX),Stray,Normal,Dog,Black Mouth Cur Mix,Brown/Black,2020-03-02 12:55:00,2019-08-27 00:00:00,False,Not neutered,Male,Not neutered,182,182.0,3 days 23:54:00.000000000,2,3,3.0,Travis (TX),other,Brown
A814296,2020-02-27 12:50:00,Bundyhill Drive And East Martin Luther King in Austin (TX),Stray,Normal,Dog,Pit Bull,Black Brindle/White,2020-03-06 12:19:00,2017-02-27 00:00:00,False,Not neutered,Male,Not neutered,1095,1095.0,7 days 23:29:00.000000000,2,3,7.0,Austin (TX),Pit Bull,other
A814295,2020-02-27 12:31:00,1705 Corona Drive in Austin (TX),Stray,Normal,Dog,Pit Bull,Blue,2020-03-09 13:39:00,2016-02-27 00:00:00,False,Not neutered,Male,Neutered,1460,1460.0,11 days 01:08:00.000000000,2,3,11.0,Austin (TX),Pit Bull,Blue
A814293,2020-02-27 11:52:00,Bestride Bend And Silhouette Street in Austin (TX),Stray,Normal,Dog,Anatol Shepherd,Tricolor,2020-03-03 16:27:00,2019-12-14 00:00:00,False,Not neutered,Female,Neutered,61,61.0,5 days 04:35:00.000000000,2,3,5.0,Austin (TX),other,Tricolor
A814292,2020-02-27 11:52:00,Bestride Bend And Silhouette Street in Austin (TX),Stray,Normal,Dog,Great Pyrenees,White,2020-03-02 18:11:00,2019-10-27 00:00:00,False,Not neutered,Male,Neutered,122,122.0,4 days 06:19:00.000000000,2,3,4.0,Austin (TX),Great Pyrenees,White
A814291,2020-02-27 11:37:00,744 West William Cannon Drive in Austin (TX),Abandoned,Normal,Cat,Domestic Shorthair,Black/White,2020-03-03 12:40:00,2019-02-27 00:00:00,False,Not neutered,Male,Neutered,365,365.0,5 days 01:03:00.000000000,2,3,5.0,Austin (TX),Domestic Mixed Dog,Black
A814287,2020-02-27 10:26:00,10602 Mcmillian Drive in Austin (TX),Stray,Injured,Dog,Pit Bull,Fawn,2020-03-16 17:08:00,2012-02-27 00:00:00,False,Neutered,Female,Neutered,2920,2920.0,18 days 06:42:00.000000000,2,3,18.0,Austin (TX),Pit Bull,Fawn
A814284,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-03-01 18:53:00,2019-02-27 00:00:00,True,Not neutered,,Not neutered,365,365.0,3 days 10:02:00.000000000,2,3,3.0,Austin (TX),Bat,Brown
A814283,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-29 09:29:00,2019-02-27 00:00:00,True,Not neutered,,Not neutered,365,365.0,2 days 00:38:00.000000000,2,2,2.0,Austin (TX),Bat,Brown
A814282,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-29 09:28:00,2019-02-27 00:00:00,True,Not neutered,,Not neutered,365,365.0,2 days 00:37:00.000000000,2,2,2.0,Austin (TX),Bat,Brown
A814281,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-29 09:26:00,2019-02-27 00:00:00,True,Not neutered,,Not neutered,365,365.0,2 days 00:35:00.000000000,2,2,2.0,Austin (TX),Bat,Brown
A814280,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-29 09:25:00,2019-02-27 00:00:00,True,Not neutered,,Not neutered,365,365.0,2 days 00:34:00.000000000,2,2,2.0,Austin (TX),Bat,Brown
A814279,2020-02-27 08:42:00,Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-29 09:25:00,2019-02-27 00:00:00,True,Not neutered,,Not neutered,365,365.0,2 days 00:43:00.000000000,2,2,2.0,Austin (TX),Bat,Brown
A814274,2020-02-26 18:56:00,Pearce Lane And Ross Road in Austin (TX),Stray,Normal,Dog,Labrador Retriever,Black/Tan,2020-03-01 18:18:00,2019-11-26 00:00:00,False,Not neutered,Male,Neutered,91,91.0,3 days 23:22:00.000000000,2,3,3.0,Austin (TX),Labrador Retriever,Black
A814273,2020-03-04 17:28:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Black/White,2020-03-05 17:33:00,2019-11-26 00:00:00,False,Neutered,Male,Neutered,91,91.0,1 days 00:05:00.000000000,3,3,1.0,Austin (TX),Labrador Retriever,Black
A814272,2020-02-26 18:56:00,Pearce Lane And Ross Road in Austin (TX),Stray,Normal,Dog,Labrador Retriever,White/Black,2020-03-01 18:44:00,2019-11-26 00:00:00,False,Not neutered,Male,Neutered,91,91.0,3 days 23:48:00.000000000,2,3,3.0,Austin (TX),Labrador Retriever,White
A814270,2020-02-26 17:39:00,West 24Th Street And Leon Street in Austin (TX),Stray,Normal,Dog,German Shepherd,Black,2020-03-10 17:18:00,2017-02-26 00:00:00,False,Not neutered,Female,Neutered,1095,1095.0,12 days 23:39:00.000000000,2,3,12.0,Austin (TX),German Shepherd,Black
A814269,2020-02-26 17:29:00,Alondra Lane And Pinon Vista Drive in Austin (TX),Stray,Normal,Dog,German Shepherd,Red/Black,2020-03-02 16:19:00,2019-02-26 00:00:00,False,Not neutered,Female,Neutered,365,365.0,4 days 22:50:00.000000000,2,3,4.0,Austin (TX),German Shepherd,Red
A814268,2020-02-26 17:13:00,South Lakeshore Boulevard And Pleasant Valley Drive in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair,Brown/White,2020-03-01 17:09:00,2019-02-26 00:00:00,False,Not neutered,Female,Neutered,365,365.0,3 days 23:56:00.000000000,2,3,3.0,Austin (TX),Chihuahua ,Brown
A814266,2020-02-26 16:20:00,Austin (TX),Owner Surrender,Normal,Dog,Chihuahua Shorthair/Dachshund,Brown/Tan,2020-02-29 16:29:00,2019-12-08 00:00:00,False,Not neutered,Female,Neutered,61,61.0,3 days 00:09:00.000000000,2,2,3.0,Austin (TX),Chihuahua ,Brown
A814265,2020-02-26 16:20:00,Austin (TX),Owner Surrender,Normal,Dog,Chihuahua Shorthair,Black,2020-03-02 12:55:00,2018-08-26 00:00:00,False,Not neutered,Male,Neutered,365,365.0,4 days 20:35:00.000000000,2,3,4.0,Austin (TX),Chihuahua ,Black
A814259,2020-02-26 15:23:00,Austin (TX),Owner Surrender,Sick,Cat,Domestic Shorthair,Brown Tabby,2020-03-01 13:04:00,2018-02-26 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,3 days 21:41:00.000000000,2,3,3.0,Austin (TX),Domestic Mixed Dog,Brown
A814252,2020-02-26 14:07:00,4719 S Congress in Austin (TX),Wildlife,Sick,Other,Bat,Black,2020-03-01 14:58:00,2019-02-26 00:00:00,True,Not neutered,,Not neutered,365,365.0,4 days 00:51:00.000000000,2,3,4.0,Austin (TX),Bat,Black
A814250,2020-02-26 13:39:00,Felix Ave And Vargas Rd in Austin (TX),Stray,Normal,Dog,Alaskan Husky,Black/White,2020-02-26 14:39:00,2019-10-26 00:00:00,False,Not neutered,Female,Not neutered,122,122.0,0 days 01:00:00.000000000,2,2,0.0,Austin (TX),other,Black
A814249,2020-02-26 13:39:00,Felix Ave And Vargas Rd in Austin (TX),Stray,Normal,Dog,Alaskan Husky,Black/White,2020-02-26 14:39:00,2019-10-26 00:00:00,False,Not neutered,Male,Not neutered,122,122.0,0 days 01:00:00.000000000,2,2,0.0,Austin (TX),other,Black
A814248,2020-02-26 12:47:00,1616 East Oltorf Street in Austin (TX),Stray,Normal,Dog,Border Collie,Brown/Black,2020-03-01 16:53:00,2018-02-26 00:00:00,False,Not neutered,Female,Neutered,730,730.0,4 days 04:06:00.000000000,2,3,4.0,Austin (TX),other,Brown
A814246,2020-02-26 13:12:00,Harrier Flight Trail And Spiedel Dr in Travis (TX),Stray,Normal,Dog,Labrador Retriever,Tan,2020-03-06 12:20:00,2015-02-26 00:00:00,False,Neutered,Female,Neutered,1825,1825.0,8 days 23:08:00.000000000,2,3,8.0,Travis (TX),Labrador Retriever,Tan
A814243,2020-02-26 12:37:00,124 West Anderson Lane in Austin (TX),Stray,Normal,Cat,Domestic Shorthair,Blue Tabby/White,2020-03-07 16:45:00,2016-02-26 00:00:00,False,Neutered,Male,Neutered,1460,1460.0,10 days 04:08:00.000000000,2,3,10.0,Austin (TX),Domestic Mixed Dog,Blue
A814241,2020-02-26 12:27:00,Middle Lane And South Ih 35 Frontage Road in Austin (TX),Stray,Normal,Dog,German Shepherd,Black,2020-03-01 16:46:00,2018-02-26 00:00:00,False,Not neutered,Female,Neutered,730,730.0,4 days 04:19:00.000000000,2,3,4.0,Austin (TX),German Shepherd,Black
A814239,2020-02-26 12:06:00,9100 Evelyn Road in Travis (TX),Stray,Normal,Cat,Domestic Shorthair,Calico,2020-03-01 09:58:00,2018-02-26 00:00:00,False,Not neutered,Female,Not neutered,730,730.0,3 days 21:52:00.000000000,2,3,3.0,Travis (TX),Domestic Mixed Dog,Tricolor
A814237,2020-02-26 12:06:00,9100 Evelyn Road in Travis (TX),Stray,Normal,Cat,Domestic Shorthair,Black/White,2020-03-01 09:58:00,2018-02-26 00:00:00,False,Not neutered,,Not neutered,730,730.0,3 days 21:52:00.000000000,2,3,3.0,Travis (TX),Domestic Mixed Dog,Black
A814236,2020-02-26 12:06:00,9100 Evelyn Road in Travis (TX),Stray,Normal,Cat,Domestic Shorthair,Black/White,2020-03-01 09:57:00,2018-02-26 00:00:00,False,Not neutered,Female,Not neutered,730,730.0,3 days 21:51:00.000000000,2,3,3.0,Travis (TX),Domestic Mixed Dog,Black
A814235,2020-02-26 12:06:00,9100 Evelyn Road in Travis (TX),Stray,Normal,Cat,Domestic Shorthair,Black/White,2020-03-01 09:57:00,2018-02-26 00:00:00,False,Not neutered,,Not neutered,730,730.0,3 days 21:51:00.000000000,2,3,3.0,Travis (TX),Domestic Mixed Dog,Black
A814234,2020-02-26 11:41:00,1548 Fm 685 in Travis (TX),Stray,Normal,Dog,Pit Bull,Black/White,2020-03-12 10:59:00,2017-02-26 00:00:00,False,Neutered,Female,Neutered,1095,1095.0,14 days 23:18:00.000000000,2,3,14.0,Travis (TX),Pit Bull,Black
A814230,2020-02-26 11:10:00,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Yorkshire Terrier/Border Terrier,Sable,2020-03-25 17:07:00,2020-02-20 00:00:00,False,Not neutered,Male,Not neutered,6,28.0,28 days 05:57:00.000000000,2,3,28.0,Austin (TX),Yorkshire Terrier,other
A814229,2020-02-26 11:10:00,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Yorkshire Terrier/Border Terrier,Cream,2020-03-25 17:06:00,2020-02-20 00:00:00,False,Not neutered,Male,Not neutered,6,28.0,28 days 05:56:00.000000000,2,3,28.0,Austin (TX),Yorkshire Terrier,Gold
A814228,2020-02-26 11:10:00,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Yorkshire Terrier/Border Terrier,Brown,2020-03-25 17:06:00,2020-02-20 00:00:00,False,Not neutered,Male,Not neutered,6,28.0,28 days 05:56:00.000000000,2,3,28.0,Austin (TX),Yorkshire Terrier,Brown
A814227,2020-02-26 11:10:00,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Yorkshire Terrier/Border Terrier,Brown,2020-03-25 17:06:00,2020-02-20 00:00:00,False,Not neutered,Female,Not neutered,6,28.0,28 days 05:56:00.000000000,2,3,28.0,Austin (TX),Yorkshire Terrier,Brown
A814226,2020-02-26 11:10:00,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Yorkshire Terrier/Border Terrier,Brown,2020-03-25 17:06:00,2020-02-20 00:00:00,False,Not neutered,Female,Not neutered,6,28.0,28 days 05:56:00.000000000,2,3,28.0,Austin (TX),Yorkshire Terrier,Brown
A814225,2020-02-26 11:10:00,2405 Wagon Crossing Path in Austin (TX),Stray,Nursing,Dog,Yorkshire Terrier/Border Terrier,Black/Brown,2020-03-25 17:06:00,2015-02-26 00:00:00,False,Not neutered,Female,Not neutered,1825,1825.0,28 days 05:56:00.000000000,2,3,28.0,Austin (TX),Yorkshire Terrier,Black
A814222,2020-02-26 09:32:00,1101 Wheatley Avenue in Austin (TX),Stray,Normal,Dog,German Shepherd,White,2020-02-26 19:38:00,2016-02-26 00:00:00,False,Not neutered,Male,Not neutered,1460,1460.0,0 days 10:06:00.000000000,2,2,0.0,Austin (TX),German Shepherd,White
A814221,2020-02-26 09:32:00,1101 Wheatley Avenue in Austin (TX),Stray,Normal,Dog,Doberman Pinsch,Black/Brown,2020-02-26 19:38:00,2014-02-26 00:00:00,False,Neutered,Male,Neutered,2190,2190.0,0 days 10:06:00.000000000,2,2,0.0,Austin (TX),other,Black
A814213,2020-02-25 23:45:00,7905 Wykeham Dr in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-26 10:51:00,2019-02-26 00:00:00,True,Not neutered,,Not neutered,335,365.0,0 days 11:06:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A814211,2020-02-25 18:50:00,Orland Boulevard And South First Street in Austin (TX),Stray,Normal,Dog,Border Terrier/Yorkshire Terrier,Brown/Black,2020-02-26 11:51:00,2019-12-11 00:00:00,False,Not neutered,Male,Not neutered,61,61.0,0 days 17:01:00.000000000,2,2,0.0,Austin (TX),other,Brown
A814210,2020-02-25 18:08:00,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Chihuahua Shorthair,Brown/White,2020-02-26 12:28:00,2018-02-25 00:00:00,False,Neutered,Female,Neutered,730,730.0,0 days 18:20:00.000000000,2,2,0.0,Austin (TX),Chihuahua ,Brown
A814209,2020-02-25 18:08:00,7201 Levander Loop in Austin (TX),Abandoned,Normal,Dog,Chihuahua Shorthair,Tan/White,2020-02-26 12:28:00,2019-08-25 00:00:00,False,Neutered,Female,Neutered,182,182.0,0 days 18:20:00.000000000,2,2,0.0,Austin (TX),Chihuahua ,Tan
A814207,2020-02-25 17:37:00,5516 Victory Gallop Drive in Austin (TX),Stray,Normal,Cat,Domestic Shorthair Mix,Torbie,2020-02-29 12:35:00,2019-02-25 00:00:00,False,Not neutered,Female,Not neutered,365,365.0,3 days 18:58:00.000000000,2,2,3.0,Austin (TX),Domestic Mixed Dog,other
A814206,2020-02-25 17:37:00,5516 Victory Gallop Drive in Austin (TX),Stray,Normal,Cat,Domestic Shorthair Mix,White,2020-02-28 11:53:00,2019-07-25 00:00:00,False,Not neutered,Female,Not neutered,213,213.0,2 days 18:16:00.000000000,2,2,2.0,Austin (TX),Domestic Mixed Dog,White
A814205,2020-02-25 17:42:00,10244 Twin Lake Loop in Travis (TX),Wildlife,Injured,Other,Bat,Brown,2020-02-26 10:53:00,2018-02-25 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 17:11:00.000000000,2,2,0.0,Travis (TX),Bat,Brown
A814202,2020-02-25 16:54:00,104 Perpetuation Drive in Lakeway (TX),Abandoned,Normal,Cat,Domestic Shorthair Mix,Calico,2020-03-07 16:08:00,2015-02-25 00:00:00,False,Neutered,Female,Neutered,1825,1825.0,10 days 23:14:00.000000000,2,3,10.0,Lakeway (TX),Domestic Mixed Dog,Tricolor
A814201,2020-02-25 17:00:00,1700 Adobe Walls Way in Austin (TX),Stray,Normal,Dog,Alaskan Husky/German Shepherd,Black/Cream,2020-02-26 11:31:00,2019-02-25 00:00:00,False,Not neutered,Female,Not neutered,365,365.0,0 days 18:31:00.000000000,2,2,0.0,Austin (TX),other,Black
A814199,2020-02-25 17:00:00,1700 Adobe Walls Way in Austin (TX),Stray,Normal,Dog,Dachshund Longhair,Red,2020-02-26 16:14:00,2011-08-25 00:00:00,False,Neutered,Female,Neutered,2920,2920.0,0 days 23:14:00.000000000,2,2,0.0,Austin (TX),other,Red
A814197,2020-02-25 16:36:00,3503 River Rd in Travis (TX),Stray,Nursing,Dog,Chihuahua Shorthair Mix,White/Brown,2020-02-25 17:52:00,2020-02-12 00:00:00,False,Not neutered,Female,Not neutered,7,7.0,0 days 01:16:00.000000000,2,2,0.0,Travis (TX),Chihuahua ,White
A814196,2020-02-25 16:36:00,3503 River Rd in Travis (TX),Stray,Nursing,Dog,Chihuahua Shorthair Mix,Chocolate,2020-02-25 17:52:00,2020-02-12 00:00:00,False,Not neutered,Female,Not neutered,7,7.0,0 days 01:16:00.000000000,2,2,0.0,Travis (TX),Chihuahua ,Brown
A814193,2020-02-25 16:25:00,Austin (TX),Owner Surrender,Normal,Dog,German Shepherd/Australian Cattle Dog,Red,2020-02-28 17:18:00,2019-12-25 00:00:00,False,Not neutered,Female,Neutered,61,61.0,3 days 00:53:00.000000000,2,2,3.0,Austin (TX),German Shepherd,Red
A814192,2020-02-25 16:25:00,Austin (TX),Owner Surrender,Normal,Dog,German Shepherd/Australian Cattle Dog,Red,2020-02-27 17:24:00,2019-12-25 00:00:00,False,Not neutered,Female,Neutered,61,61.0,2 days 00:59:00.000000000,2,2,2.0,Austin (TX),German Shepherd,Red
A814191,2020-02-25 16:25:00,Austin (TX),Owner Surrender,Normal,Dog,German Shepherd/Australian Cattle Dog,Red,2020-02-27 13:55:00,2019-12-25 00:00:00,True,Not neutered,Male,Neutered,61,61.0,1 days 21:30:00.000000000,2,2,1.0,Austin (TX),German Shepherd,Red
A814190,2020-02-25 16:25:00,Austin (TX),Owner Surrender,Normal,Dog,German Shepherd/Australian Cattle Dog,Red,2020-02-29 17:34:00,2019-12-25 00:00:00,False,Not neutered,Male,Neutered,61,61.0,4 days 01:09:00.000000000,2,2,4.0,Austin (TX),German Shepherd,Red
